tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming,tech_support,support_calls,num_services,churn
62,825.94,51277.0,month-to-month,debit_card,fiber,False,False,1,0,1
71,459.98,32202.99,month-to-month,upi,dsl,False,True,1,0,0
66,808.07,52795.27,month-to-month,debit_card,fiber,False,False,0,1,1
17,879.27,15219.45,month-to-month,credit_card,fiber,False,False,0,1,0
15,687.74,10131.7,one-year,debit_card,dsl,False,False,3,2,0
25,625.25,15858.06,one-year,upi,dsl,False,True,2,1,0
34,810.17,28321.14,month-to-month,debit_card,wireless,False,False,1,2,0
64,743.57,47359.87,month-to-month,debit_card,dsl,False,False,1,3,1
53,1011.84,53327.44,month-to-month,debit_card,fiber,True,False,1,3,0
47,1174.89,55057.8,one-year,upi,fiber,True,False,2,5,0
64,687.84,44041.32,two-year,upi,wireless,False,True,0,2,0
47,990.87,46877.85,month-to-month,debit_card,fiber,True,False,1,3,0
27,897.34,24213.92,one-year,upi,wireless,True,True,0,4,0
30,861.67,26889.32,month-to-month,credit_card,fiber,False,False,1,1,0
37,1104.6,41080.64,two-year,debit_card,fiber,True,False,1,4,0
6,1106.26,7027.96,month-to-month,upi,fiber,False,False,4,5,0
54,817.43,44122.6,month-to-month,credit_card,fiber,False,True,0,1,1
47,913.78,43453.56,month-to-month,debit_card,fiber,False,True,0,1,1
53,608.33,32139.0,month-to-month,upi,dsl,False,True,0,2,0
38,841.19,31643.14,month-to-month,wallet,fiber,False,True,1,1,0
57,1029.75,59148.52,month-to-month,debit_card,fiber,True,False,3,3,0
69,828.44,57133.76,month-to-month,net_banking,dsl,False,False,3,5,1
41,780.32,32115.61,one-year,upi,dsl,False,False,3,3,0
32,537.16,17680.01,one-year,wallet,wireless,False,False,2,0,0
7,875.08,6195.03,month-to-month,wallet,fiber,False,True,1,1,0
56,862.57,48229.34,two-year,upi,wireless,True,False,0,4,0
65,882.81,57114.91,month-to-month,debit_card,fiber,False,False,3,1,1
51,800.13,41337.31,two-year,credit_card,wireless,False,False,3,3,0
63,898.82,56454.63,month-to-month,debit_card,wireless,True,False,0,4,0
62,636.06,39410.42,one-year,debit_card,dsl,False,False,0,1,0
58,390.63,22799.86,two-year,net_banking,none,False,False,2,3,0
36,615.21,22289.01,one-year,credit_card,dsl,True,False,1,2,0
7,784.2,5996.28,one-year,net_banking,fiber,False,False,0,0,0
0,823.7,0.0,month-to-month,wallet,wireless,True,False,4,2,1
14,645.51,9725.37,one-year,wallet,dsl,False,True,2,2,0
31,861.71,26588.64,month-to-month,credit_card,fiber,False,True,1,0,0
54,1166.15,63157.72,month-to-month,credit_card,fiber,True,False,0,5,1
33,784.48,25796.01,two-year,wallet,dsl,True,True,0,3,0
1,520.37,1566.94,month-to-month,credit_card,dsl,False,True,8,0,0
15,902.73,13365.61,month-to-month,upi,dsl,True,False,1,5,1
71,803.21,56897.92,two-year,credit_card,dsl,False,False,2,5,0
72,720.79,51954.44,month-to-month,upi,fiber,False,True,0,0,1
27,853.51,22911.39,month-to-month,net_banking,fiber,False,False,0,0,1
58,1002.89,58324.78,month-to-month,credit_card,fiber,False,True,0,2,0
52,1146.07,60210.33,one-year,credit_card,fiber,False,True,0,3,0
67,725.7,48695.71,two-year,upi,dsl,False,False,3,4,0
64,674.29,43246.69,month-to-month,debit_card,dsl,False,False,3,2,0
45,773.81,34706.83,one-year,upi,wireless,False,False,1,3,0
28,562.97,15510.62,month-to-month,credit_card,wireless,False,True,0,0,0
45,999.89,45043.21,one-year,credit_card,fiber,False,True,1,3,0
23,894.12,20568.51,one-year,debit_card,dsl,False,False,1,5,0
25,791.8,20381.6,two-year,upi,wireless,False,False,1,3,0
44,751.68,32594.5,month-to-month,debit_card,wireless,False,False,1,2,0
41,916.6,38307.94,month-to-month,debit_card,fiber,False,False,4,1,0
42,931.4,39045.34,month-to-month,wallet,dsl,False,True,0,5,0
28,534.63,15043.89,month-to-month,wallet,dsl,False,True,1,0,0
29,897.59,25497.79,month-to-month,credit_card,fiber,False,False,1,1,0
0,592.92,280.97,month-to-month,upi,wireless,False,False,6,0,1
43,1146.55,48821.56,month-to-month,upi,fiber,True,False,3,5,0
42,676.95,28618.62,two-year,net_banking,dsl,False,True,0,2,0
68,1122.45,76464.76,month-to-month,net_banking,fiber,True,False,2,5,1
36,830.96,29751.62,month-to-month,upi,wireless,True,False,0,3,1
34,971.22,31988.71,one-year,credit_card,fiber,True,False,0,3,0
4,822.94,4372.06,month-to-month,debit_card,wireless,False,False,2,3,1
14,822.31,10985.31,month-to-month,upi,fiber,False,False,1,1,0
24,704.97,17055.7,month-to-month,net_banking,dsl,False,False,2,3,0
27,1066.2,28422.56,month-to-month,net_banking,fiber,True,False,1,4,0
26,1135.17,30038.48,month-to-month,net_banking,fiber,True,False,0,5,1
28,420.63,11587.96,one-year,upi,none,True,False,2,3,0
56,1053.81,58637.37,month-to-month,debit_card,fiber,True,False,2,5,1
9,1084.88,10061.46,month-to-month,wallet,fiber,True,False,1,5,1
24,1065.19,24928.48,month-to-month,credit_card,fiber,True,False,2,3,1
11,957.37,10324.47,month-to-month,debit_card,fiber,False,True,0,2,0
22,763.83,17149.42,month-to-month,debit_card,fiber,False,True,1,0,0
49,923.7,46014.48,two-year,upi,fiber,False,True,0,1,0
3,1143.04,2947.92,month-to-month,credit_card,fiber,True,False,0,5,1
24,771.02,18198.59,month-to-month,wallet,fiber,False,True,0,0,1
1,910.83,1086.9,month-to-month,upi,fiber,False,False,2,2,1
69,895.33,60779.12,one-year,upi,dsl,False,False,0,4,0
53,886.76,47676.83,one-year,debit_card,fiber,False,True,0,1,0
17,1184.79,19641.61,month-to-month,credit_card,fiber,False,False,2,5,0
14,1048.32,14457.78,one-year,upi,fiber,True,True,0,3,0
7,707.36,5081.97,month-to-month,upi,fiber,False,True,1,0,0
34,645.3,21965.8,one-year,credit_card,wireless,False,True,1,1,0
55,922.75,50269.41,month-to-month,upi,wireless,False,False,4,4,0
42,1174.79,50202.1,one-year,credit_card,fiber,True,False,0,5,0
64,985.27,61769.77,one-year,credit_card,dsl,True,False,1,5,0
25,1148.24,28145.01,one-year,debit_card,fiber,True,False,2,5,0
20,847.16,16624.8,month-to-month,credit_card,fiber,False,True,1,0,0
34,1140.3,38295.36,one-year,credit_card,fiber,True,False,0,4,0
14,807.14,11909.75,one-year,credit_card,fiber,False,False,0,0,0
71,616.22,42922.46,month-to-month,credit_card,wireless,False,True,0,0,0
13,785.49,10990.1,month-to-month,debit_card,dsl,False,True,0,4,0
34,851.34,28806.55,month-to-month,debit_card,fiber,True,True,1,2,0
38,742.46,27532.98,month-to-month,debit_card,dsl,True,False,0,3,1
4,1196.42,3735.23,one-year,debit_card,fiber,True,False,2,5,0
34,829.28,28088.03,month-to-month,debit_card,fiber,False,True,0,0,0
33,1028.15,33578.12,one-year,upi,fiber,False,True,1,3,0
18,1223.52,22141.61,one-year,credit_card,fiber,True,False,1,5,1
9,706.7,6135.02,one-year,upi,wireless,False,True,0,2,0
3,898.42,3173.16,one-year,net_banking,wireless,False,True,1,3,1
0,900.6,0.0,one-year,credit_card,fiber,True,False,2,2,0
35,569.61,19724.33,month-to-month,upi,none,True,False,1,5,1
6,834.04,5490.89,month-to-month,credit_card,fiber,False,True,1,0,0
70,949.25,66561.75,one-year,debit_card,wireless,True,False,2,5,0
17,837.45,14623.97,two-year,net_banking,dsl,False,False,2,4,0
47,782.86,37368.78,month-to-month,net_banking,dsl,True,False,1,4,0
49,655.91,31992.53,two-year,wallet,dsl,False,True,0,2,0
36,715.94,25793.09,two-year,credit_card,dsl,False,True,1,3,0
64,921.16,59376.09,month-to-month,net_banking,fiber,False,False,2,2,1
8,687.55,4275.1,one-year,credit_card,dsl,False,True,0,1,0
17,1133.01,19210.33,one-year,wallet,fiber,True,False,2,5,0
18,610.69,10880.07,month-to-month,upi,dsl,False,True,0,3,0
9,759.82,7025.39,month-to-month,net_banking,dsl,True,False,3,4,1
21,206.56,3937.31,month-to-month,credit_card,none,False,True,1,0,0
22,1081.16,24333.19,one-year,upi,fiber,True,False,2,4,0
55,875.93,47807.2,month-to-month,net_banking,wireless,False,False,2,3,1
22,1224.11,26700.89,one-year,credit_card,fiber,True,False,2,5,0
63,484.08,30164.86,one-year,net_banking,dsl,False,False,1,0,0
56,940.89,53304.7,one-year,upi,fiber,True,False,1,3,0
65,960.84,61411.98,month-to-month,credit_card,fiber,True,False,2,3,1
7,723.39,5957.17,month-to-month,credit_card,dsl,True,False,3,3,1
71,521.77,37782.68,month-to-month,upi,wireless,False,False,1,0,1
44,931.61,40708.43,month-to-month,credit_card,fiber,False,True,0,2,0
71,946.07,67684.09,month-to-month,credit_card,fiber,False,False,1,1,0
25,1042.14,26118.59,month-to-month,upi,fiber,True,False,1,3,1
69,877.28,61359.01,month-to-month,credit_card,fiber,False,False,2,1,0
42,597.96,25589.7,month-to-month,upi,dsl,False,True,0,2,0
5,434.09,3267.01,month-to-month,wallet,none,True,True,1,3,1
29,787.07,22044.07,month-to-month,wallet,fiber,False,True,0,0,0
10,811.93,8214.99,two-year,debit_card,dsl,True,True,0,4,0
68,836.35,56010.08,month-to-month,debit_card,dsl,True,False,1,4,1
22,844.91,18328.58,two-year,debit_card,fiber,False,False,1,0,0
16,206.44,4427.94,one-year,upi,none,False,True,0,0,0
40,1000.6,40257.95,month-to-month,wallet,wireless,False,False,1,5,0
31,849.4,26823.7,two-year,upi,fiber,False,True,2,1,0
7,631.63,4678.37,two-year,debit_card,none,False,False,3,5,0
59,905.64,53658.22,one-year,upi,fiber,False,False,4,2,1
61,639.63,38756.05,month-to-month,credit_card,dsl,False,False,4,2,0
54,936.83,50234.55,month-to-month,wallet,fiber,False,True,1,1,0
45,700.92,31266.68,month-to-month,upi,dsl,False,False,3,3,1
29,432.96,11190.66,one-year,upi,dsl,False,True,0,0,0
39,929.46,36208.02,month-to-month,upi,fiber,True,False,0,2,1
38,719.59,27464.22,month-to-month,upi,dsl,False,True,0,2,0
12,150.0,1490.39,month-to-month,debit_card,none,False,True,1,0,1
5,355.12,1710.26,month-to-month,credit_card,none,False,False,3,2,1
18,993.3,18141.92,month-to-month,debit_card,fiber,False,True,0,3,1
33,1091.62,36465.8,month-to-month,upi,fiber,True,False,1,4,0
11,782.57,8009.4,two-year,credit_card,fiber,False,False,1,0,0
7,923.02,6063.78,month-to-month,credit_card,dsl,True,True,0,5,1
62,877.69,54793.28,month-to-month,debit_card,dsl,False,False,2,5,0
27,850.53,23258.73,month-to-month,upi,dsl,False,False,1,4,0
42,939.21,40118.88,month-to-month,credit_card,dsl,True,False,1,5,1
38,651.49,25408.27,one-year,upi,dsl,False,False,2,2,0
53,782.03,42654.77,month-to-month,wallet,dsl,False,False,6,4,1
54,818.86,44072.01,two-year,wallet,dsl,False,False,2,4,0
21,853.51,18712.98,two-year,wallet,wireless,False,False,1,3,1
61,517.34,31097.46,one-year,upi,dsl,False,False,3,1,0
27,736.8,21090.71,one-year,upi,dsl,True,False,1,3,0
60,1162.32,69966.67,month-to-month,wallet,fiber,True,False,0,5,1
29,1153.98,33736.5,month-to-month,debit_card,fiber,True,False,3,5,1
8,915.45,7818.58,month-to-month,debit_card,fiber,False,False,3,2,1
55,543.71,29226.59,one-year,credit_card,dsl,False,False,1,1,0
2,1162.78,1788.19,month-to-month,upi,fiber,True,False,2,4,1
56,781.8,43838.66,month-to-month,credit_card,fiber,False,False,0,0,1
3,857.19,2744.42,month-to-month,net_banking,fiber,False,True,4,0,1
15,1031.55,16514.55,one-year,credit_card,fiber,False,False,3,3,0
44,1118.36,48733.43,one-year,debit_card,fiber,True,False,1,5,0
68,884.54,60918.71,month-to-month,net_banking,fiber,False,False,1,1,0
29,590.6,16994.72,month-to-month,credit_card,dsl,True,False,0,2,0
8,905.36,7103.1,month-to-month,upi,fiber,False,False,3,1,1
17,639.61,10791.47,one-year,credit_card,dsl,False,False,1,2,0
65,542.76,35126.7,month-to-month,upi,dsl,False,True,0,0,1
53,1096.68,58367.17,month-to-month,upi,fiber,False,False,0,3,1
7,638.23,4270.16,one-year,credit_card,dsl,False,True,1,3,0
28,551.94,14749.17,month-to-month,upi,dsl,False,True,1,1,1
19,814.53,15342.11,one-year,upi,fiber,False,True,0,1,1
12,1207.91,14723.28,month-to-month,credit_card,fiber,False,False,2,4,0
61,652.98,39130.88,two-year,upi,wireless,False,False,4,1,0
45,534.24,24331.91,month-to-month,debit_card,wireless,False,True,0,0,0
13,312.02,4646.48,month-to-month,upi,none,False,False,1,0,1
47,1138.7,54258.69,two-year,credit_card,fiber,False,False,3,5,0
30,568.91,17236.04,month-to-month,wallet,dsl,False,False,1,2,0
4,742.08,2065.99,one-year,upi,fiber,False,True,1,0,0
32,1182.16,38152.92,month-to-month,credit_card,fiber,False,False,2,5,1
13,802.29,10913.32,month-to-month,upi,fiber,False,True,0,0,0
17,608.2,9991.13,month-to-month,upi,dsl,False,True,1,2,0
64,475.75,30411.51,month-to-month,debit_card,dsl,False,True,0,0,0
51,802.65,41177.16,one-year,upi,dsl,True,False,1,4,0
9,866.2,8689.39,month-to-month,upi,dsl,False,False,3,4,1
62,816.66,50505.24,month-to-month,credit_card,dsl,False,False,2,4,0
41,646.84,26966.14,month-to-month,credit_card,wireless,False,False,1,1,0
63,563.58,35663.61,month-to-month,net_banking,dsl,False,True,0,1,0
54,1213.49,65627.93,month-to-month,net_banking,fiber,False,False,2,5,1
24,984.0,24281.32,two-year,debit_card,wireless,False,False,1,4,0
39,744.77,28630.3,month-to-month,upi,fiber,False,True,1,0,0
38,1155.71,44032.01,month-to-month,upi,fiber,True,False,1,4,0
52,1084.36,56400.37,month-to-month,debit_card,fiber,False,True,1,4,0
18,643.79,10834.74,month-to-month,wallet,dsl,False,False,1,3,1
24,933.89,23029.61,month-to-month,upi,fiber,True,True,0,3,0
17,666.71,11748.56,one-year,upi,wireless,False,False,0,0,0
21,872.67,18342.96,one-year,debit_card,fiber,False,False,2,0,0
11,571.55,6156.32,one-year,wallet,wireless,False,True,0,0,1
2,189.39,378.9,month-to-month,debit_card,none,False,False,2,0,1
68,1085.88,74193.67,one-year,credit_card,fiber,True,False,0,5,0
5,1063.1,5341.96,two-year,debit_card,fiber,False,False,1,3,0
64,1098.58,69975.43,two-year,debit_card,fiber,False,False,2,4,0
0,797.39,0.0,two-year,debit_card,fiber,False,False,6,1,0
56,1185.24,66367.21,month-to-month,credit_card,fiber,False,False,1,5,0
23,805.53,18060.85,two-year,credit_card,fiber,False,False,0,1,0
37,1002.87,37273.03,one-year,debit_card,wireless,True,False,5,5,0
20,445.86,8520.69,one-year,upi,dsl,False,True,0,0,0
35,816.85,28112.7,one-year,upi,fiber,False,True,2,0,0
32,467.35,16551.71,two-year,upi,dsl,False,False,3,0,0
38,981.72,38275.1,month-to-month,upi,fiber,False,False,0,4,1
28,724.81,20366.6,one-year,upi,wireless,False,True,1,1,0
39,802.55,31724.83,one-year,credit_card,wireless,False,False,0,2,0
60,923.91,55945.12,one-year,wallet,fiber,False,True,0,2,0
31,1113.72,34487.64,one-year,credit_card,fiber,False,False,1,4,0
26,671.91,17611.01,month-to-month,credit_card,dsl,False,True,0,2,1
9,523.52,4580.64,month-to-month,net_banking,dsl,False,True,1,0,1
26,736.28,19771.11,month-to-month,net_banking,dsl,False,False,3,2,1
9,695.84,6897.28,one-year,upi,wireless,False,True,0,1,0
13,782.12,10948.48,one-year,upi,dsl,True,False,4,4,0
69,521.4,36109.31,one-year,upi,none,False,False,4,4,0
6,478.5,3954.92,one-year,wallet,dsl,False,True,1,0,0
35,1046.72,36597.1,month-to-month,upi,fiber,True,False,2,4,0
60,860.99,52682.69,month-to-month,upi,fiber,False,False,1,0,0
69,1051.71,72336.2,one-year,debit_card,fiber,True,True,0,3,0
10,856.92,7920.47,two-year,credit_card,fiber,True,True,0,2,0
11,840.82,10262.89,one-year,credit_card,fiber,False,False,1,1,1
27,787.88,21603.0,two-year,credit_card,wireless,True,False,0,2,0
40,796.81,32131.91,two-year,credit_card,fiber,False,False,0,1,0
70,762.35,53184.49,month-to-month,wallet,dsl,True,False,2,4,0
15,1008.08,14698.56,one-year,upi,dsl,True,False,0,5,0
12,1083.45,12626.22,month-to-month,wallet,fiber,False,False,0,4,1
18,1004.13,18143.7,month-to-month,credit_card,fiber,False,True,1,2,1
63,1100.02,69226.37,month-to-month,upi,fiber,False,False,1,3,1
2,904.58,838.86,month-to-month,net_banking,fiber,False,False,3,2,1
27,1113.32,30906.47,month-to-month,net_banking,fiber,True,False,0,4,0
8,927.94,7213.67,one-year,wallet,wireless,False,False,3,3,1
11,972.98,11321.94,month-to-month,net_banking,fiber,False,False,0,2,1
66,1068.28,70153.39,month-to-month,debit_card,fiber,False,False,2,2,1
0,918.16,77.42,month-to-month,upi,fiber,False,True,3,2,1
23,914.85,21527.82,month-to-month,upi,wireless,False,False,1,3,1
66,1100.83,73072.2,two-year,wallet,fiber,True,False,3,4,0
44,333.63,14545.56,month-to-month,wallet,none,False,True,0,2,0
5,832.0,4414.66,month-to-month,net_banking,dsl,False,False,2,4,1
33,1094.43,36454.07,two-year,wallet,fiber,True,True,0,4,0
70,945.77,66130.04,one-year,credit_card,fiber,True,False,1,2,1
29,1199.26,34221.67,one-year,upi,fiber,True,False,1,5,0
38,484.61,18103.02,one-year,upi,dsl,False,False,2,1,1
38,1135.07,42942.94,month-to-month,debit_card,fiber,True,False,1,5,1
48,911.13,43747.37,one-year,credit_card,fiber,False,False,1,1,1
13,874.58,12165.68,month-to-month,upi,wireless,False,False,3,3,0
61,892.86,54918.29,month-to-month,net_banking,fiber,False,False,4,1,1
72,663.79,47385.1,month-to-month,credit_card,dsl,False,False,1,2,1
10,970.12,10619.43,one-year,upi,fiber,False,False,0,2,1
59,1147.89,67686.09,month-to-month,wallet,fiber,True,False,5,4,0
59,428.69,25628.77,month-to-month,credit_card,dsl,False,True,0,0,0
54,1149.53,61604.93,month-to-month,credit_card,fiber,True,False,1,5,1
27,1171.28,31398.4,one-year,debit_card,fiber,True,False,2,5,0
34,734.79,25501.81,month-to-month,debit_card,dsl,True,False,1,3,0
61,919.52,55651.17,month-to-month,upi,fiber,False,True,0,3,0
11,1037.13,11436.02,month-to-month,debit_card,fiber,True,False,1,4,0
60,674.17,40685.47,one-year,credit_card,wireless,False,False,2,1,0
67,1150.66,76582.55,month-to-month,net_banking,fiber,True,False,1,4,1
49,554.05,26259.59,two-year,wallet,dsl,False,False,2,1,0
24,466.66,11653.42,month-to-month,upi,none,True,False,2,4,1
40,901.43,37489.03,month-to-month,net_banking,fiber,False,True,0,1,1
3,783.6,2580.22,month-to-month,upi,dsl,False,False,5,4,1
68,944.04,64520.43,month-to-month,upi,wireless,True,False,4,4,1
24,563.93,13092.37,month-to-month,credit_card,dsl,False,False,1,1,1
4,769.24,3811.79,month-to-month,net_banking,wireless,True,False,1,3,1
57,1021.03,58010.32,two-year,net_banking,fiber,False,False,3,2,0
48,336.86,16751.28,month-to-month,wallet,none,False,True,1,1,1
45,377.23,17278.82,month-to-month,upi,none,True,False,2,3,1
3,894.79,3000.2,month-to-month,upi,dsl,False,False,1,5,1
54,583.67,31814.65,month-to-month,upi,wireless,False,True,2,0,0
46,905.95,41954.57,month-to-month,credit_card,dsl,True,False,2,5,1
57,1131.22,64620.98,month-to-month,debit_card,fiber,True,False,1,5,1
60,1068.59,64600.16,month-to-month,upi,fiber,True,True,0,3,1
15,784.75,11408.19,month-to-month,debit_card,dsl,True,False,5,3,1
15,602.63,8920.08,two-year,credit_card,dsl,False,False,1,2,0
67,503.39,34460.84,one-year,credit_card,dsl,False,True,0,0,0
38,785.8,29946.79,two-year,debit_card,dsl,True,False,1,3,0
31,749.93,23084.92,month-to-month,upi,dsl,True,False,3,4,0
20,641.56,13348.61,two-year,credit_card,wireless,False,False,0,1,0
46,1133.09,52540.71,month-to-month,credit_card,fiber,True,False,4,4,1
55,891.97,48408.2,month-to-month,upi,wireless,False,False,1,4,0
0,821.24,364.97,one-year,upi,wireless,True,False,5,4,0
40,933.99,37428.23,month-to-month,net_banking,fiber,False,False,2,2,0
72,1037.32,75043.14,month-to-month,credit_card,fiber,False,False,0,2,1
20,853.14,17068.24,one-year,upi,wireless,False,True,2,2,0
20,1143.15,23095.06,one-year,credit_card,fiber,True,False,0,5,0
64,1129.33,71361.93,month-to-month,credit_card,fiber,True,False,1,5,0
4,727.1,2460.93,month-to-month,upi,wireless,False,False,3,2,1
29,1265.1,37057.81,month-to-month,upi,fiber,True,False,2,5,0
33,1067.1,36525.17,two-year,net_banking,fiber,True,False,3,3,0
58,823.2,47929.48,month-to-month,debit_card,wireless,False,True,0,2,0
9,849.93,7303.0,month-to-month,upi,fiber,False,True,0,0,1
31,759.03,23597.69,month-to-month,credit_card,wireless,False,False,2,3,0
11,677.56,7006.42,two-year,debit_card,dsl,False,False,1,3,0
57,840.19,48515.82,one-year,credit_card,dsl,True,False,1,5,1
46,1073.9,49423.5,month-to-month,upi,fiber,False,False,3,4,1
36,466.08,17305.65,two-year,upi,dsl,False,True,1,0,0
28,396.9,11036.52,month-to-month,upi,none,False,True,0,3,1
11,832.02,9723.25,two-year,net_banking,dsl,False,False,1,4,0
67,956.79,63293.12,month-to-month,credit_card,fiber,False,False,1,2,0
47,710.99,33428.72,month-to-month,wallet,dsl,False,False,1,2,1
